,ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,url
3298,D401EA47BD,서울특별시 성동구 성덕정15길 6-1,꿈*,,서울 성동구,양식,성수,20241025,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%8D%95%EC%A0%9515%EA%B8%B8%206-1/place/1823075812?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3299,640F63B1EB,서울특별시 성동구 성덕정17길 3-1,성수**,,서울 성동구,이자카야,성수,20240909,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%8D%95%EC%A0%9517%EA%B8%B8%203-1/place/1522248089?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3300,39ADC0C466,서울특별시 성동구 성덕정17길 7-1,오늘*****,,서울 성동구,일식-참치회,성수,20210520,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%8D%95%EC%A0%9517%EA%B8%B8%207-1/place/1242051515?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3301,2EBD1956DE,서울특별시 성동구 성덕정3길 10-1,성수******,,서울 성동구,분식,성수,20220221,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%8D%95%EC%A0%953%EA%B8%B8%2010-1/place/1494561142?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3302,ABD0A001AF,서울특별시 성동구 성덕정길 101-2,꺅*,,서울 성동구,요리주점,성수,20240816,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%8D%95%EC%A0%95%EA%B8%B8%20101-2/place/1612556063?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3303,5217838A3C,서울특별시 성동구 성덕정길 111-1,대포*,,서울 성동구,포장마차,성수,20180807,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%8D%95%EC%A0%95%EA%B8%B8%20111-1/place/1297227350?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3304,46F5D36BCA,서울특별시 성동구 성덕정길 95-13,더 *****,,서울 성동구,한식-국밥/설렁탕,성수,20230710,,-
3305,B05164E417,서울특별시 성동구 성수이로 32-10,호랑***,,서울 성동구,백반/가정식,성수,20180226,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C%2032-10/place/1237462153?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3306,4E4F418B9C,서울특별시 성동구 성수이로12길 8,라무*,,서울 성동구,일식당,성수,20220919,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C12%EA%B8%B8%208/place/1989241430?c=15.00,0,0,0,dh"
3307,F0B6F6E0EA,서울특별시 성동구 성수이로12길 8,노이*****,,서울 성동구,동남아/인도음식,성수,20220810,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C12%EA%B8%B8%208/place/1885892695?c=15.00,0,0,0,dh"
3308,2FC5FFC0AA,서울특별시 성동구 성수이로14길 1,라무***********,꼬치구이1,서울 성동구,꼬치구이,성수,20190712,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C14%EA%B8%B8%201/place/1364313680?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3309,8EF97B1238,서울특별시 성동구 성수이로14길 7,구아*,,서울 성동구,일반 유흥주점,성수,20220418,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C14%EA%B8%B8%207/place/1864739138?c=15.00,0,0,0,dh"
3310,EC4263AD5F,서울특별시 성동구 성수이로14길 7,세스***,,서울 성동구,샌드위치/토스트,성수,20210714,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C14%EA%B8%B8%207/place/1057225152?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3311,44EEDD0526,서울특별시 성동구 성수이로3길 23,성수*****,아이스크림/빙수4,서울 성동구,아이스크림/빙수,성수,20210527,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C3%EA%B8%B8%2023/place/1613621542?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3312,FCE9571860,서울특별시 성동구 성수이로6길 11,어페***,,서울 성동구,커피전문점,성수,20191125,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C6%EA%B8%B8%2011/place/1863706992?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3313,BF9955B7C9,서울특별시 성동구 성수이로7길 27,코스****,,서울 성동구,카페,성수,20220414,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C7%EA%B8%B8%2027/place/36905757?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3314,9AFEF6448B,서울특별시 성동구 성수이로7길 27,버터*,,서울 성동구,카페,성수,20220713,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C7%EA%B8%B8%2027/place/1125263756?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3315,882C56DA42,서울특별시 성동구 성수이로7길 27,보배******,,서울 성동구,중식당,성수,20230407,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C7%EA%B8%B8%2027/place/1030542698?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3316,9F3DC019F2,서울특별시 성동구 성수이로7길 27,조이**,,서울 성동구,한정식,성수,20190527,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C7%EA%B8%B8%2027/place/1018192267?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3317,85265A7A7A,서울특별시 성동구 성수이로7길 27,천하*****,,서울 성동구,한식-육류/고기,성수,20211208,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C7%EA%B8%B8%2027/place/1720610031?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3318,0E1F126D2B,서울특별시 성동구 성수이로7길 38,헤이**********,,서울 성동구,양식,성수,20230921,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%B4%EB%A1%9C7%EA%B8%B8%2038/place/1008108835?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3319,7AF854D0D5,서울특별시 성동구 성수이로7길 46,에이********,,서울 성동구,피자,성수,20210414,,-
3320,296E11B196,서울특별시 성동구 성수일로1길 10,유어******,,서울 성동구,와인샵,,20190509,,-
3321,8939E02566,서울특별시 성동구 성수일로1길 10,성수***,,서울 성동구,일식당,,20220210,20250814.0,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C1%EA%B8%B8%2010/place/1207805369?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3322,80498D20B0,서울특별시 성동구 성수일로1길 13,아이********,,서울 성동구,한식-단품요리일반,,20220516,,-
3323,19FD619523,서울특별시 성동구 성수일로1길 18,오카*****,,서울 성동구,카페,,20220509,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C1%EA%B8%B8%2018/place/1486147948?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3324,CED054F322,서울특별시 성동구 성수일로1길 18,퀴바*,,서울 성동구,와인바,,20200617,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C1%EA%B8%B8%2018/place/1276206952?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3325,66FCF97ECE,서울특별시 성동구 성수일로3길 12,찬마**,,서울 성동구,이자카야,,20230619,,-
3326,5653B531F7,서울특별시 성동구 성수일로4길 25,라스*******,,서울 성동구,카페,성수,20211125,,-
3327,4F4288168A,서울특별시 성동구 성수일로4길 25,매머****************,,서울 성동구,커피전문점,성수,20220831,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2025/place/1027664625?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3328,1E8F8916F6,서울특별시 성동구 성수일로4길 37,스윗**,,서울 성동구,카페,성수,20240425,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2037/place/1112458864?c=15.00,0,0,0,dh"
3329,9C38AF2E2C,서울특별시 성동구 성수일로4길 37,본죽******************,한식-죽2,서울 성동구,한식-죽,성수,20200811,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2037/place/1305627583?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3330,D9A86A4A3C,서울특별시 성동구 성수일로4길 37,하루*,,서울 성동구,일식-덮밥/돈가스,성수,20170323,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2037/place/386903968?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3331,69C015926E,서울특별시 성동구 성수일로4길 45,성수******,,서울 성동구,한식-육류/고기,성수,20220126,20250820.0,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2045/place/1178938443?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3332,738376575C,서울특별시 성동구 성수일로4길 45,문화**,,서울 성동구,한식-단품요리일반,성수,20230421,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2045/place/1282228632?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3333,42C1209E01,서울특별시 성동구 성수일로4길 46,우리***,,서울 성동구,한식-국수/만두,성수,20200629,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2046/place/1468693513?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3334,7B78BDBDBA,서울특별시 성동구 성수일로4길 46,도담***,,서울 성동구,한식-국밥/설렁탕,성수,20200701,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C4%EA%B8%B8%2046/place/1409998730?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3335,EC9F8C60ED,서울특별시 성동구 성수일로4길 48,성수****,,서울 성동구,백반/가정식,성수,20230306,,-
3336,358F65FE30,서울특별시 성동구 성수일로6길 47,글리*,,서울 성동구,일반 유흥주점,성수,20200225,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C6%EA%B8%B8%2047/place/1448524018?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3337,EAD0ED7E79,서울특별시 성동구 성수일로8길 16,백정***,,서울 성동구,한식-육류/고기,성수,20230406,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2016/place/1908739999?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3338,F4F3149034,서울특별시 성동구 성수일로8길 39,미*,,서울 성동구,중식당,성수,20180418,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2039/place/1393149392?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3339,53893756B9,서울특별시 성동구 성수일로8길 39,명가******,,서울 성동구,백반/가정식,성수,20180424,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2039/place/1530374350?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3340,BF8AD0410C,서울특별시 성동구 성수일로8길 40,호랑***,,서울 성동구,분식,성수,20231101,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2040/place/1245098706?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3341,9F5031D2E1,서울특별시 성동구 성수일로8길 40,아웃*****************,,서울 성동구,일반 유흥주점,성수,20220608,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2040/place/1209592333?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3342,52F11D88C1,서울특별시 성동구 성수일로8길 40,어부*,,서울 성동구,한식-해물/생선,성수,20241002,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2040/place/1746743103?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3343,5725D7EE5E,서울특별시 성동구 성수일로8길 41,우야*,,서울 성동구,한식-단품요리일반,성수,20230210,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2041/place/18792438?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3344,F8A8FD6F7C,서울특별시 성동구 성수일로8길 42,깐부******,치킨8,서울 성동구,치킨,성수,20241217,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2042/place/1133861135?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3345,09A3BB12CC,서울특별시 성동구 성수일로8길 42,성수**,,서울 성동구,베이커리,성수,20220622,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2042/place/1328451131?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3346,5A13DDE2D6,서울특별시 성동구 성수일로8길 42,란 ***,,서울 성동구,한식-국수/만두,성수,20220504,,-
3347,5DD265DF51,서울특별시 성동구 성수일로8길 53,오한**********,,서울 성동구,중식당,성수,20220908,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2053/place/1939287323?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3348,36ABF21B6F,서울특별시 성동구 성수일로8길 53,다모***,,서울 성동구,요리주점,성수,20190702,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2053/place/1659851228?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3349,169ABB9060,서울특별시 성동구 성수일로8길 53,팔각*****,,서울 성동구,한식-육류/고기,성수,20240318,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2053/place/1778234386?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3350,13A08DED0C,서울특별시 성동구 성수일로8길 60,교대*******,백반/가정식3,서울 성동구,백반/가정식,성수,20211109,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%84%B1%EC%88%98%EC%9D%BC%EB%A1%9C8%EA%B8%B8%2060/place/1045831832?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3351,4C8487EFAE,서울특별시 성동구 아차산로13길 2,코트***,,서울 성동구,카페,,20220526,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C13%EA%B8%B8%202/place/1471112751?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3352,ED5C02F6B2,서울특별시 성동구 아차산로13길 2,재즈****,,서울 성동구,일반 유흥주점,,20240521,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C13%EA%B8%B8%202/place/1564039680?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3353,46401389CA,서울특별시 성동구 아차산로1길 10,호랭***,,서울 성동구,카페,뚝섬,20240820,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C1%EA%B8%B8%2010/place/1856927545?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3354,10FA1CC7BC,서울특별시 성동구 아차산로5길 26,성수**,,서울 성동구,백반/가정식,성수,20220802,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C5%EA%B8%B8%2026/place/1951621213?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3355,44A595A22B,서울특별시 성동구 아차산로5길 33,미듬**,,서울 성동구,한식뷔페,성수,20240718,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C5%EA%B8%B8%2033/place/2142307727?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3356,ECAA46191A,서울특별시 성동구 아차산로7길 11,피잇**********,,서울 성동구,피자,성수,20201215,,-
3357,4C102E76F9,서울특별시 성동구 아차산로7길 14,호랑****,,서울 성동구,한식-단품요리일반,성수,20170405,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2014/place/1982397795?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3358,D09E2B3D82,서울특별시 성동구 아차산로7길 15,본죽*******,한식-죽1,서울 성동구,한식-죽,성수,20170828,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2015/place/1323665378?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3359,AC38610082,서울특별시 성동구 아차산로7길 15,글*,,서울 성동구,일반 유흥주점,성수,20170329,20250729.0,-
3360,6EA068280B,서울특별시 성동구 아차산로7길 18,강다*****,,서울 성동구,분식,성수,20230816,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2018/place/1434003020?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3361,6FD5401343,서울특별시 성동구 아차산로7길 18,노을***,,서울 성동구,한식-육류/고기,성수,20220622,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2018/place/1364264335?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3362,0BE7C060B5,서울특별시 성동구 아차산로7길 20,성수***,,서울 성동구,중식당,성수,20190617,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2020/place/1708164062?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3363,A55F21CAF1,서울특별시 성동구 아차산로7길 20,움(*****,,서울 성동구,백반/가정식,성수,20230509,,-
3364,C229B393D6,서울특별시 성동구 아차산로7길 21,씨탑******,,서울 성동구,인삼제품,성수,20230919,,-
3365,3C54A75A81,서울특별시 성동구 아차산로7길 21,멍텅*********,,서울 성동구,한식-해물/생선,성수,20240607,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2021/place/1470061351?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3366,494DCC4C5F,서울특별시 성동구 아차산로7길 22,피자*********,피자8,서울 성동구,피자,성수,20191101,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2022/place/38230487?c=15.00,0,0,0,dh&isCorrectAnswer=true"
3367,D1AD4D966E,서울특별시 성동구 아차산로7길 22,코코*****,베이커리9,서울 성동구,베이커리,성수,20191213,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EC%95%84%EC%B0%A8%EC%82%B0%EB%A1%9C7%EA%B8%B8%2022/place/12796872?c=15.00,0,0,0,dh&isCorrectAnswer=true"
